domain,merchant_name,merchant_category,country_code,region,company_size,readiness_score,protocol_score,data_score,accessibility_score,checkout_score,business_model,ucp_status,acp_status,x402_status,mcp_status,ap2_status,nlweb_status,visa_vic_status,mastercard_status,ecommerce_platform,guest_checkout_available,has_captcha,supports_pix,supports_spei,supports_crypto,robots_allows_agents,robots_blocks_all_bots
moniepoint.com,Moniepoint,fintech,NG,africa,sme,26,0,10,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
stori.mx,Stori,fintech,MX,latam,sme,26,0,10,100,25,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,true,true,false,false,false
kavak.com,Kavak,marketplace,MX,latam,sme,26,0,10,100,20,marketplace,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
dify.ai,Dify,saas,CN,apac,sme,26,0,10,100,23,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,true,false,false,false,false
infura.io,Infura,saas,US,north_america,sme,26,0,10,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
browserbase.com,Browserbase,saas,US,north_america,sme,26,0,10,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
deepgram.com,Deepgram,saas,US,north_america,sme,26,0,10,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
mcmaster.com,McMaster-Carr,b2b,US,north_america,sme,26,0,10,100,23,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,true,false,false,false,false
wholefoods.com,Whole Foods,retail,US,north_america,sme,26,0,10,100,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
zando.co.za,Zando,retail,ZA,africa,sme,26,0,35,70,23,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,true,true,false,false,false,false
amazon-web-services.com,AWS,saas,US,north_america,sme,26,0,10,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
yape.com.pe,Yape,fintech,PE,latam,sme,26,0,10,100,23,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,true,false,false,false,false
bob.co.za,Bob Group,b2b,ZA,africa,sme,26,0,10,100,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
ritual.co,Ritual,retail,CA,north_america,mid-market,26,0,10,100,23,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,true,false,false,false,false
flodesk.com,Flodesk,saas,US,north_america,mid-market,26,0,10,100,23,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,true,false,false,false,false
pedidosya.com,PedidosYa,restaurant,PA,latam,sme,25,0,10,95,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
piggyvest.com,PiggyVest,fintech,NG,africa,sme,25,0,10,95,23,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,true,false,false,false,false
tink.com,Tink,fintech,SE,europe,sme,25,0,10,95,25,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,true,false,false
walmart.com,Walmart,retail,US,north_america,sme,25,0,35,75,8,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,walmart,false,true,true,false,false,false,false
zindi.africa,Zindi,saas,ZA,africa,sme,25,0,10,95,23,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,true,false,false,false,false
veepee.fr,Veepee,retail,FR,europe,sme,25,0,0,100,33,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,true,false,false,false,false
leroymerlin.fr,Leroy Merlin France,retail,FR,europe,sme,25,0,25,75,28,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,true,true,false,false,false,false
rappi.com.mx,Rappi MX,restaurant,MX,latam,enterprise,25,0,35,65,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,true,false,false,false,false,false
jumia.com.ng,Jumia Nigeria,marketplace,NG,africa,sme,25,5,0,100,20,marketplace,not_detected,not_detected,not_applicable,not_detected,not_detected,confirmed,not_detected,not_detected,,false,false,false,false,false,false,false
uala.com.ar,Uala,fintech,AR,latam,sme,25,0,10,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
rappi.com.co,Rappi CO,restaurant,CO,latam,enterprise,25,0,35,65,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,true,false,false,false,false,false
deepseek.com,DeepSeek,saas,CN,apac,sme,25,0,10,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
rappi.com.br,Rappi BR,restaurant,BR,latam,enterprise,25,0,35,65,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,true,false,false,false,false,false
fairmoney.ng,FairMoney,fintech,NG,africa,sme,25,0,10,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
buenbit.com,Buenbit,fintech,AR,latam,sme,25,0,10,95,25,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,true,false,false
showroomprive.com,Showroomprive,retail,FR,europe,sme,25,0,25,75,23,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,true,true,false,false,false,false
safeboda.com,SafeBoda,other,UG,africa,sme,25,0,10,95,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
jomashop.com,Jomashop,retail,US,north_america,sme,25,0,0,100,30,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,true,false,false
mrdapp.com,Mr D Food,restaurant,ZA,africa,sme,25,0,10,75,50,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,true,true,false,false,false,false,false
didi-food.com,DiDi Food,marketplace,MX,latam,sme,25,0,10,95,20,marketplace,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
paga.com,Paga,fintech,NG,africa,sme,25,0,10,95,23,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,true,false,false,false,false
spectral.finance,Spectral Finance,fintech,US,north_america,sme,25,0,10,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
fivetran.com,Fivetran,saas,US,north_america,sme,25,0,10,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
tavily.com,Tavily,saas,US,north_america,sme,25,0,10,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
wormhole.com,Wormhole,fintech,US,north_america,sme,25,0,10,95,25,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,true,false,false
base.org,Base (Coinbase L2),fintech,US,north_america,sme,25,0,10,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
etsy.com,Etsy,marketplace,US,north_america,enterprise,25,6,0,100,20,marketplace,not_detected,platform_enabled,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,etsy,false,false,false,false,false,false,false
nordstrom.com,Nordstrom,retail,US,north_america,sme,24,0,0,100,28,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,true,false,true,false,false
jumia.com.eg,Jumia Egypt,marketplace,EG,africa,sme,24,5,0,95,20,marketplace,not_detected,not_detected,not_applicable,not_detected,not_detected,confirmed,not_detected,not_detected,,false,false,false,false,false,false,false
suburbia.com.mx,Suburbia,retail,MX,latam,enterprise,24,0,0,100,28,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,true,false,true,false,false
mrprice.com,Mr Price,retail,ZA,africa,sme,24,0,0,100,25,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,true,false,false
esselunga.it,Esselunga,retail,IT,europe,sme,24,0,25,75,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,true,false,false,false,false,false
n8n.io,n8n,saas,DE,europe,sme,24,0,35,60,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,true,false,false,false,false,false
zalando.de,Zalando,marketplace,DE,europe,sme,24,0,0,100,27,marketplace,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,true,false,false,false
multicaja.cl,Multicaja,fintech,CL,latam,sme,24,0,10,75,45,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,true,false,false,false,false,false
amazon.com,Amazon,marketplace,US,north_america,enterprise,24,6,10,80,23,marketplace,not_detected,platform_enabled,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,amazon,false,false,true,false,false,false,false
lahaus.com,La Haus,other,CO,latam,sme,24,0,35,60,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,true,false,false,false,false,false
instacart.com,Instacart,marketplace,US,north_america,sme,24,0,35,60,20,marketplace,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,true
ankorstore.com,Ankorstore,marketplace,FR,europe,sme,24,4,25,60,25,marketplace,not_detected,eligible,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,true
mercadoshops.com,MercadoShops,marketplace,AR,latam,sme,24,0,0,100,25,marketplace,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,true,false,false
jumia.com.gh,Jumia Ghana,marketplace,GH,africa,sme,24,5,0,95,20,marketplace,not_detected,not_detected,not_applicable,not_detected,not_detected,confirmed,not_detected,not_detected,,false,false,false,false,false,false,false
buscalibre.com,BuscaLibre,marketplace,CL,latam,sme,24,0,10,90,20,marketplace,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
grupounicomer.com,Grupo Unicomer,retail,GT,latam,sme,23,0,0,100,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
ryanair.com,Ryanair,travel,IE,europe,sme,23,0,0,100,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
mercadolibre.com,Mercado Libre HQ,marketplace,AR,latam,sme,23,0,0,100,23,marketplace,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,mercadolibre,false,false,true,false,false,false,false
carrefour.com.br,Carrefour Brazil,retail,BR,latam,sme,23,0,0,100,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
kogan.com,Kogan,retail,AU,apac,sme,23,0,0,100,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
2b.com.eg,2B Egypt,retail,EG,africa,sme,23,0,0,100,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
andrea.com,Andrea Mexico,retail,MX,latam,startup,23,0,0,100,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
elpalaciodehierro.com,Palacio de Hierro,retail,MX,latam,sme,23,0,0,100,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
